mstat,rev_total_mois,age_grp,empl_formel,bancarise,a_assurance,logem,Profil_Score
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
4,0.0,2,0,1,0,0,46
4,239000.0,3,1,1,1,0,60
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,52478.246,2,0,1,0,2,71
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,67253.977,3,0,1,0,2,74
2,0.0,3,0,0,0,2,62
5,0.0,5,0,1,0,2,56
0,0.0,0,0,0,0,2,40
5,0.0,3,0,0,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,2,62
2,0.0,0,0,0,0,2,52
2,0.0,4,0,0,0,2,62
2,0.0,2,0,0,0,2,59
2,0.0,0,0,0,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,0,42
0,0.0,1,0,1,0,0,32
2,0.0,4,0,1,0,0,49
2,0.0,4,0,1,0,0,49
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,80000.0,2,0,1,1,3,74
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
4,0.0,5,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,0,32
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,60000.0,6,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,2,0,1,0,0,34
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,3,0,0,0,2,50
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,25000.0,3,0,1,0,2,69
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
2,0.0,1,0,0,0,2,57
2,100000.0,3,0,1,0,2,74
4,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,3,40
2,60666.668,3,0,1,0,3,74
0,0.0,1,0,0,0,3,45
2,0.0,4,0,1,0,3,69
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,60666.668,2,0,1,0,1,49
0,0.0,0,0,0,0,1,30
0,100000.0,1,0,0,0,1,40
5,0.0,3,0,1,0,1,49
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,1,56
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,3,0,0,0,1,40
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
0,0.0,0,0,0,0,1,30
4,0.0,5,0,0,0,1,49
0,0.0,3,0,0,0,1,40
0,0.0,0,0,0,0,1,30
4,0.0,6,0,0,0,1,47
0,0.0,3,0,1,0,1,47
0,0.0,0,0,0,0,3,40
5,0.0,5,0,1,0,3,56
0,0.0,0,0,0,0,1,30
0,130000.0,2,0,1,0,1,49
4,0.0,5,0,1,1,2,69
0,50000.0,2,0,1,0,2,59
4,0.0,4,0,1,1,2,72
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,73666.664,2,0,1,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,1,30
5,0.0,5,0,0,1,1,42
0,0.0,0,0,0,0,1,30
0,64644.0,1,0,0,0,1,40
0,266500.0,2,0,0,0,1,42
0,0.0,2,0,1,0,3,54
0,0.0,1,0,1,0,3,52
5,0.0,6,0,1,0,3,54
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,0,32
0,0.0,0,0,1,0,0,27
0,0.0,1,0,1,0,0,32
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,0,46
2,47666.668,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,5,0,0,0,3,59
0,0.0,4,0,1,0,3,57
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,4,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,3,0,0,0,1,52
0,0.0,1,0,1,0,1,42
4,0.0,2,0,1,0,1,56
0,41445.75,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
4,0.0,3,0,1,0,1,59
0,0.0,2,0,1,0,3,54
2,0.0,3,0,1,0,3,69
0,0.0,1,0,1,0,3,52
0,65000.0,2,0,1,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,60000.0,5,0,1,0,3,71
0,0.0,0,0,0,0,3,40
0,100000.0,1,0,1,0,1,47
0,100000.0,1,0,1,0,1,47
2,0.0,2,0,0,0,1,49
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
2,86666.664,2,0,0,1,1,57
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,80000.0,1,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,1,0,1,0,1,54
2,0.0,1,0,1,0,1,54
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,104000.0,2,0,1,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,5,0,1,0,3,54
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,88000.0,2,0,1,0,3,59
2,0.0,6,0,1,0,1,54
0,0.0,2,0,1,0,1,44
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,3,40
2,0.0,5,0,0,0,3,59
2,0.0,6,0,1,0,3,64
2,0.0,4,0,0,0,3,62
0,160333.33,0,0,0,0,3,45
0,43333.332,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
0,0.0,1,0,1,0,0,32
0,0.0,0,0,0,0,0,20
4,0.0,2,0,0,0,0,39
4,100000.0,2,0,1,0,0,51
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
5,0.0,6,0,0,0,3,47
0,0.0,3,0,1,0,3,57
0,0.0,2,0,1,0,3,54
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
0,0.0,3,0,1,0,3,57
3,141000.0,4,0,1,0,1,52
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,1,0,45
0,0.0,0,0,0,0,0,20
5,0.0,5,0,0,0,0,29
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,2,0,1,0,1,56
4,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,4,0,0,0,1,52
2,0.0,6,0,1,0,1,54
0,0.0,1,0,1,0,1,42
0,50000.0,0,0,1,0,1,42
4,0.0,2,0,1,0,1,56
4,0.0,2,0,1,0,1,56
0,0.0,0,0,1,0,1,37
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,2,0,0,0,1,49
0,250000.0,3,0,1,0,1,52
0,0.0,1,0,1,0,1,42
5,0.0,6,0,1,0,1,44
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,283000.0,4,1,1,1,3,80
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
0,0.0,2,0,1,0,3,54
5,0.0,6,0,0,0,3,47
0,0.0,4,0,0,0,3,50
0,0.0,2,0,1,0,3,54
0,0.0,0,0,0,0,3,40
0,40000.0,2,0,0,0,3,47
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
2,0.0,4,0,1,0,0,49
0,0.0,0,0,0,0,0,20
2,65000.0,4,0,1,0,0,54
4,50000.0,3,0,1,0,1,64
4,0.0,3,0,0,0,1,52
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,40000.0,2,0,0,0,1,49
2,75000.0,3,0,1,0,1,64
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,1,0,1,37
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,4,0,1,0,1,59
2,250000.0,3,1,1,1,1,70
0,0.0,0,0,0,1,1,33
0,0.0,0,0,0,1,1,33
0,122000.0,3,1,1,1,1,58
0,130000.0,3,1,1,0,0,45
0,0.0,0,0,0,0,1,30
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,62500.0,2,0,1,0,3,59
2,117050.53,2,0,1,0,1,61
2,326800.41,3,1,1,1,1,75
4,0.0,3,0,1,0,1,59
4,130000.0,4,0,1,0,1,64
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,155000.0,5,1,1,1,3,77
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,1,3,43
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
0,0.0,1,0,1,0,1,42
0,0.0,2,0,1,1,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,90000.0,2,0,1,0,1,61
4,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,50000.0,5,1,1,1,3,77
2,0.0,5,0,1,0,3,66
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
4,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,66666.664,3,0,1,0,1,64
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,2,0,0,0,1,37
0,120033.34,2,0,1,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,1,0,3,47
0,51954.828,4,0,1,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,1,0,3,47
0,0.0,1,0,1,0,3,52
0,0.0,4,0,1,1,1,50
0,0.0,1,0,1,0,1,42
0,0.0,1,0,1,1,1,45
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,1,3,72
0,0.0,0,0,0,1,3,43
0,35000.0,1,0,0,0,3,45
2,200000.0,3,1,1,1,3,80
0,0.0,0,0,0,1,3,43
0,0.0,0,0,0,1,3,43
0,0.0,0,0,0,0,3,40
4,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,50000.0,3,0,1,0,2,74
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
5,0.0,5,0,0,0,2,49
0,0.0,0,0,0,0,2,40
4,40000.0,1,0,0,0,2,57
4,60000.0,2,0,1,0,2,71
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,1,2,43
0,0.0,0,0,1,0,2,47
0,0.0,0,0,0,1,2,43
2,60000.0,4,1,1,1,2,80
2,0.0,3,0,0,1,2,65
2,0.0,5,0,0,1,2,62
2,0.0,4,0,1,1,2,72
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,55000.0,2,0,1,0,0,39
4,0.0,2,0,1,0,3,66
5,0.0,5,0,0,0,3,49
4,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,1,0,1,0,0,32
0,0.0,0,0,0,1,0,23
0,0.0,0,0,0,1,0,23
2,318212.0,4,1,1,1,0,65
2,0.0,4,0,0,0,0,42
0,0.0,1,0,0,0,3,45
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
0,0.0,0,0,0,0,1,30
2,0.0,4,0,1,0,1,59
5,0.0,6,0,0,0,2,47
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,3,0,1,0,2,57
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,40000.0,2,0,1,0,1,56
4,40000.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
3,0.0,5,0,1,0,2,54
2,0.0,4,0,0,0,3,62
5,0.0,6,0,0,0,3,47
4,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,6,0,0,0,2,45
0,0.0,0,0,0,0,2,40
4,0.0,2,0,1,0,2,66
4,0.0,4,0,1,0,3,69
4,0.0,3,0,1,0,3,69
4,0.0,5,0,1,0,3,66
0,75000.0,1,0,1,0,3,57
0,0.0,5,0,1,0,3,54
2,0.0,2,0,1,0,2,66
0,0.0,6,0,1,0,2,52
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
5,50000.0,5,0,0,0,0,34
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,2,0,0,0,0,27
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,4,0,1,0,2,69
4,0.0,4,0,1,0,2,69
4,45000.0,2,0,1,0,3,66
2,0.0,5,0,1,0,3,66
2,0.0,4,0,1,0,3,69
4,0.0,1,0,1,0,3,64
3,144000.0,4,0,0,0,2,55
0,35837.055,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,3,40
0,25000.0,2,0,0,0,3,47
2,0.0,5,0,0,0,3,59
4,0.0,2,0,0,0,2,59
4,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
4,0.0,4,0,0,0,2,62
4,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,2,0,1,0,0,34
5,0.0,6,0,0,0,0,27
5,0.0,5,0,1,0,0,36
0,0.0,0,0,0,0,0,20
4,126500.0,3,0,1,0,0,54
0,0.0,0,0,0,1,0,23
4,0.0,3,0,1,0,0,49
2,0.0,6,0,1,0,1,54
2,0.0,5,0,1,0,1,56
0,0.0,0,0,0,0,2,40
5,0.0,4,0,1,0,2,59
5,70000.0,5,0,0,0,1,44
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,2,0,1,0,2,66
4,0.0,3,0,1,0,2,69
2,143000.0,3,0,1,1,0,57
0,0.0,0,0,0,1,0,23
2,163000.0,4,0,1,1,0,57
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,1,0,23
0,0.0,0,0,0,0,0,20
2,0.0,4,0,1,1,0,52
2,170833.33,3,0,1,0,0,54
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,55000.0,3,0,0,0,1,45
0,328379.66,2,1,1,1,0,50
0,0.0,0,0,0,0,0,20
0,0.0,2,0,0,0,0,27
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,51174.0,2,0,1,0,0,39
2,0.0,1,0,0,0,0,37
2,70000.0,3,0,1,0,0,54
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
5,0.0,6,0,0,0,3,47
4,0.0,2,0,0,0,1,49
4,150000.0,3,0,0,0,1,57
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,6,0,1,0,3,64
0,0.0,0,0,0,0,3,40
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
4,156000.0,2,0,0,0,1,54
0,0.0,0,0,0,0,1,30
2,140000.0,4,0,0,0,1,57
4,140000.0,4,0,1,0,1,64
0,0.0,0,0,0,0,1,30
0,0.0,3,0,1,0,2,57
0,0.0,3,0,1,0,2,57
2,0.0,5,0,0,0,2,59
2,0.0,6,0,1,0,2,64
2,0.0,6,0,0,0,2,57
2,215000.0,3,1,1,0,1,67
2,0.0,2,0,0,0,1,49
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,5,0,1,0,3,54
0,0.0,0,0,0,0,3,40
2,0.0,6,0,1,0,3,64
2,0.0,6,0,1,0,3,64
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,0.0,5,0,1,0,1,56
0,0.0,1,0,1,0,1,42
0,0.0,6,0,0,0,0,25
0,0.0,2,0,0,0,0,27
0,0.0,1,0,0,0,0,25
0,0.0,6,0,0,0,0,25
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,100000.0,2,0,1,0,2,59
0,0.0,0,0,0,0,2,40
1,0.0,5,0,1,0,2,54
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,0,25
0,0.0,1,0,0,0,0,25
3,0.0,4,0,0,0,0,30
2,0.0,6,0,1,0,0,44
4,0.0,4,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
4,0.0,3,0,0,0,1,52
5,0.0,6,0,0,0,2,47
0,0.0,1,0,1,0,2,52
0,0.0,0,0,0,0,2,40
4,60000.0,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
4,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
4,70000.0,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
4,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,1,30
4,0.0,4,0,1,0,1,59
0,0.0,0,0,0,0,1,30
4,0.0,3,0,0,0,1,52
4,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
4,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,1,0,0,0,0,25
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
5,0.0,5,0,0,0,2,49
2,95000.0,4,0,1,1,0,57
2,40000.0,4,0,0,1,0,45
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,1,0,23
0,0.0,0,0,0,0,0,20
1,0.0,3,0,1,0,0,37
0,0.0,0,0,0,1,0,23
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,50000.0,5,0,1,1,0,54
0,0.0,1,0,0,0,0,25
2,0.0,4,0,0,1,0,45
4,77000.0,3,0,1,0,3,74
0,0.0,0,0,0,0,3,40
4,8000.0,3,0,1,0,3,69
2,0.0,5,0,1,0,3,66
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,1,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,3,40
4,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
4,0.0,4,0,1,0,3,69
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,2,0,1,0,2,54
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,4,0,1,0,1,47
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,1,0,0,0,1,35
0,30000.0,4,0,0,0,3,50
5,0.0,6,0,1,0,3,54
2,0.0,5,0,1,1,3,69
2,0.0,4,0,1,1,3,72
0,0.0,3,0,1,0,2,57
0,0.0,5,0,1,0,2,54
0,0.0,3,0,1,0,2,57
5,0.0,6,0,1,0,2,54
5,0.0,5,0,1,0,2,56
0,0.0,2,0,1,0,2,54
0,0.0,0,0,0,0,0,20
4,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
4,75000.0,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,47390.797,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
2,41445.75,2,0,1,0,0,46
2,49212.785,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,50000.0,3,0,1,0,0,54
0,0.0,0,0,0,0,1,30
2,40000.0,4,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
